icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,dxrep,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S60.822A,Extremities,-0.957850708301695,-4.202668814495247,4,1,Extremities,-0.5724705576823504,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S60.829A,NA,NA,NA,NA,NA,Extremities,-0.46057459296966885,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S60.841A,Extremities,-0.49779389688390835,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S60.842A,Extremities,-0.5524084458049412,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S60.851A,Extremities,-0.5857644443511032,-4.202668814495247,2,1,Extremities,-0.7599674577362848,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S60.852A,Extremities,-1.4767826861367672,-4.202668814495247,9,1,Extremities,-0.3906135474451326,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S60.859A,NA,NA,NA,NA,NA,Extremities,-0.5259680752127585,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S60.861A,NA,NA,NA,NA,NA,Extremities,-0.5151003687350317,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S60.862A,NA,NA,NA,NA,NA,Extremities,-0.47070362724426235,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S60.869A,NA,NA,NA,NA,NA,Extremities,-0.37724880934393085,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S60.871A,Extremities,-0.21433337907233027,-4.202668814495247,2,1,Extremities,-0.43178377230484793,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S60.872A,NA,NA,NA,NA,NA,Extremities,-0.4008339548354527,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S60.911A,Extremities,-0.5880127538852254,-4.202668814495247,15,1,Extremities,0.30933646538296894,-3.8422926291197053,22,3,1,3,Extremities,Extremities
S60.912A,Extremities,-0.9520597398144696,-4.202668814495247,17,1,Extremities,0.2680194590410147,-3.8422926291197053,24,3,1,3,Extremities,Extremities
S60.919A,Extremities,-0.8150903816717702,-4.202668814495247,3,1,Extremities,-0.5259680795059339,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S60.921A,Extremities,-0.3732371574177854,-4.202668814495247,20,1,Extremities,-0.456465647715086,-3.8422926291197053,8,1,1,1,Extremities,Extremities
S60.922A,Extremities,0.7443764175150572,-4.202668814495247,20,3,Extremities,-0.5743056824079895,-3.8422926291197053,20,1,3,1,Extremities,Extremities
S60.929A,Extremities,-0.7927827937766734,-4.202668814495247,23,1,Extremities,-0.5259680797454093,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S60.931A,Extremities,-0.8560272275457518,-4.202668814495247,4,1,Extremities,-0.5259692545802913,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S60.932A,Extremities,-0.6975387185427303,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S60.939A,Extremities,-1.0340287827018766,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S60.940A,Extremities,-0.49133481177645966,-4.202668814495247,2,1,Extremities,-0.49600103875869317,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S60.941A,Extremities,-1.0779652071882337,-4.202668814495247,5,1,Extremities,-0.5025754276847394,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S60.942A,Extremities,-0.34391898865450704,-4.202668814495247,3,1,Extremities,-0.44234126918047406,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S60.943A,Extremities,-0.7952317390225062,-4.202668814495247,4,1,Extremities,-0.46898212904125525,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S60.944A,Extremities,-0.31196532619996564,-4.202668814495247,3,1,Extremities,-0.3984868175913314,-3.8422926291197053,3,1,1,1,Extremities,Extremities
S60.946A,Extremities,-0.25345916891617315,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S60.947A,Extremities,-0.5952283474985677,-4.202668814495247,3,1,Extremities,-0.5259680794396643,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S60.948A,Extremities,-0.4306576526371273,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S60.949A,Extremities,-0.9431155690826262,-4.202668814495247,14,1,Extremities,-0.42061459488688957,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S61.001A,Extremities,1.2324870386915845,-4.202668814495247,57,4,Extremities,-0.46392968344975105,-3.8422926291197053,17,1,4,1,Extremities,Extremities
S61.002A,Extremities,-0.12653254799303293,-4.202668814495247,37,1,Extremities,-0.4434696422046989,-3.8422926291197053,19,1,1,1,Extremities,Extremities
S61.009A,Extremities,-1.584250872400157,-4.202668814495247,4,1,Extremities,-0.1346617894442821,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S61.011A,Extremities,-0.14397500401050176,-4.202668814495247,1338,1,Extremities,-0.40919544211768,-3.8422926291197053,240,1,1,1,Extremities,Extremities
S61.012A,Extremities,-0.1305173092395955,-4.202668814495247,1353,1,Extremities,-0.26944574448887537,-3.8422926291197053,236,1,1,1,Extremities,Extremities
S61.019A,Extremities,0.3041472216632215,-4.202668814495247,74,2,Extremities,-0.6859796367480483,-3.8422926291197053,10,1,2,1,Extremities,Extremities
S61.021A,Extremities,-0.34638667926575284,-4.202668814495247,47,1,Extremities,-0.6804985566657582,-3.8422926291197053,13,1,1,1,Extremities,Extremities
S61.022A,Extremities,0.29044722255919997,-4.202668814495247,60,2,Extremities,0.8129611687158962,-3.8422926291197053,16,4,2,4,Extremities,Extremities
S61.029A,Extremities,-0.6428016894866627,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.031A,Extremities,0.3624338534666987,-4.202668814495247,68,3,Extremities,-0.5409082515412352,-3.8422926291197053,25,1,3,1,Extremities,Extremities
S61.032A,Extremities,-0.8095200675593965,-4.202668814495247,57,1,Extremities,-0.5148733272341353,-3.8422926291197053,22,1,1,1,Extremities,Extremities
S61.039A,Extremities,0.4377541133554232,-4.202668814495247,16,3,Extremities,-0.5259681074848025,-3.8422926291197053,1,1,3,1,Extremities,Extremities
S61.041A,Extremities,0.05777954125497988,-4.202668814495247,29,1,Extremities,-0.4728509193471258,-3.8422926291197053,14,1,1,1,Extremities,Extremities
S61.042A,Extremities,-0.6997458220107132,-4.202668814495247,27,1,Extremities,-0.49324652494886584,-3.8422926291197053,8,1,1,1,Extremities,Extremities
S61.051A,Extremities,-0.6002686337489801,-4.202668814495247,37,1,Extremities,-0.48625191700069686,-3.8422926291197053,77,1,1,1,Extremities,Extremities
S61.052A,Extremities,-0.5249983722443496,-4.202668814495247,51,1,Extremities,-0.47742141717374903,-3.8422926291197053,80,1,1,1,Extremities,Extremities
S61.059A,Extremities,-0.5934134665267534,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.101A,Extremities,-0.718631774955635,-4.202668814495247,33,1,Extremities,-0.8523445805444582,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S61.102A,Extremities,-0.507427207191483,-4.202668814495247,42,1,Extremities,-0.5652156672094534,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.109A,Extremities,-0.5821788023934249,-4.202668814495247,10,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.111A,Extremities,-0.5135650024330211,-4.202668814495247,146,1,Extremities,-0.4270231512455457,-3.8422926291197053,17,1,1,1,Extremities,Extremities
S61.112A,Extremities,-0.4748931431994265,-4.202668814495247,148,1,Extremities,-0.35765133421159906,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S61.119A,Extremities,-0.349415755665227,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.121A,Extremities,-0.5810363728847854,-4.202668814495247,24,1,Extremities,-0.5259681045014257,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S61.122A,Extremities,-0.38094260502251587,-4.202668814495247,16,1,Extremities,-0.6009662292093435,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.131A,Extremities,-0.4967826497011701,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.132A,Extremities,-0.5836882197712832,-4.202668814495247,5,1,Extremities,-0.5417258486721258,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.141A,Extremities,-0.612394167706976,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.142A,Extremities,-1.673482520330713,-4.202668814495247,10,1,Extremities,-0.8505520026056866,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S61.149A,Extremities,-0.761695857498626,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.151A,Extremities,-0.4258868516236328,-4.202668814495247,5,1,Extremities,-0.5259692793218272,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.152A,Extremities,-0.4495056620751743,-4.202668814495247,6,1,Extremities,-0.447989026593673,-3.8422926291197053,3,1,1,1,Extremities,Extremities
S61.200A,Extremities,-1.7391817159194156,-4.202668814495247,54,1,Extremities,1.036369293311906,-3.8422926291197053,18,5,1,5,Extremities,Extremities
S61.201A,Extremities,-0.14928688463247997,-4.202668814495247,59,1,Extremities,-0.710779999849442,-3.8422926291197053,24,1,1,1,Extremities,Extremities
S61.202A,Extremities,-0.6729129433713624,-4.202668814495247,51,1,Extremities,-0.6505161372035504,-3.8422926291197053,22,1,1,1,Extremities,Extremities
S61.203A,Extremities,0.9479877834442257,-4.202668814495247,49,4,Extremities,0.530426702515935,-3.8422926291197053,22,4,4,4,Extremities,Extremities
S61.204A,Extremities,0.20149414665108362,-4.202668814495247,41,2,Extremities,1.5342635810657685,-3.8422926291197053,19,5,2,5,Extremities,Extremities
S61.205A,Extremities,0.2241113327773259,-4.202668814495247,50,2,Extremities,-0.4457535376837993,-3.8422926291197053,22,1,2,1,Extremities,Extremities
S61.206A,Extremities,-0.22559683104640307,-4.202668814495247,19,1,Extremities,-0.7000870140531946,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S61.207A,Extremities,-0.7469835253306526,-4.202668814495247,36,1,Extremities,-0.43624799844341455,-3.8422926291197053,13,1,1,1,Extremities,Extremities
S61.208A,Extremities,-0.6195974811430446,-4.202668814495247,13,1,Extremities,-0.5259693275037542,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.209A,Extremities,0.3219989622199502,-4.202668814495247,90,2,Extremities,-0.4980417737530501,-3.8422926291197053,20,1,2,1,Extremities,Extremities
S61.210A,Extremities,-0.2985629991306305,-4.202668814495247,1277,1,Extremities,-0.36593668852320416,-3.8422926291197053,267,1,1,1,Extremities,Extremities
S61.211A,Extremities,-0.2037747221665808,-4.202668814495247,1410,1,Extremities,-0.0413747146223535,-3.8422926291197053,284,2,1,2,Extremities,Extremities
S61.212A,Extremities,-0.059452402257721984,-4.202668814495247,997,1,Extremities,-0.06776530981877155,-3.8422926291197053,258,1,1,1,Extremities,Extremities
S61.213A,Extremities,-0.0354870189454246,-4.202668814495247,1094,1,Extremities,-0.29607576867189145,-3.8422926291197053,247,1,1,1,Extremities,Extremities
S61.214A,Extremities,-0.05350047307141793,-4.202668814495247,1027,1,Extremities,-0.13015025257305635,-3.8422926291197053,193,1,1,1,Extremities,Extremities
S61.215A,Extremities,-0.0999870581669014,-4.202668814495247,1125,1,Extremities,-0.2688121586627474,-3.8422926291197053,216,1,1,1,Extremities,Extremities
S61.216A,Extremities,-0.32474339489052173,-4.202668814495247,834,1,Extremities,-0.5235671614940592,-3.8422926291197053,182,1,1,1,Extremities,Extremities
S61.217A,Extremities,-0.28851066566215217,-4.202668814495247,852,1,Extremities,-0.26033545298069943,-3.8422926291197053,172,1,1,1,Extremities,Extremities
S61.218A,Extremities,-0.49877019345982726,-4.202668814495247,244,1,Extremities,-0.5085162196597697,-3.8422926291197053,46,1,1,1,Extremities,Extremities
S61.219A,Extremities,-0.12017489726393264,-4.202668814495247,1364,1,Extremities,0.5282776041681497,-3.8422926291197053,108,4,1,4,Extremities,Extremities
S61.220A,Extremities,-0.6772255478279242,-4.202668814495247,75,1,Extremities,-0.44205660492149096,-3.8422926291197053,11,1,1,1,Extremities,Extremities
S61.221A,Extremities,-0.4328769066077314,-4.202668814495247,95,1,Extremities,-0.49772880103395384,-3.8422926291197053,14,1,1,1,Extremities,Extremities
S61.222A,Extremities,-0.5471612891126102,-4.202668814495247,51,1,Extremities,-0.37582570878844573,-3.8422926291197053,11,1,1,1,Extremities,Extremities
S61.223A,Extremities,0.7901125181608035,-4.202668814495247,68,4,Extremities,-0.4005823923225969,-3.8422926291197053,15,1,4,1,Extremities,Extremities
S61.224A,Extremities,0.06908945238648878,-4.202668814495247,52,1,Extremities,-0.36839953238723955,-3.8422926291197053,16,1,1,1,Extremities,Extremities
S61.225A,Extremities,-0.04903883211037545,-4.202668814495247,64,1,Extremities,-0.3751460893478484,-3.8422926291197053,14,1,1,1,Extremities,Extremities
S61.226A,Extremities,0.3653632679183966,-4.202668814495247,48,3,Extremities,-0.35064399456279843,-3.8422926291197053,5,1,3,1,Extremities,Extremities
S61.227A,Extremities,0.16002745369725493,-4.202668814495247,48,1,Extremities,-0.36958594761579994,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S61.228A,Extremities,-0.7209662480567556,-4.202668814495247,14,1,Extremities,-0.15586022511786893,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S61.229A,Extremities,0.0037287505550356926,-4.202668814495247,29,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.230A,Extremities,-0.800971749201638,-4.202668814495247,73,1,Extremities,-0.4877539870966526,-3.8422926291197053,30,1,1,1,Extremities,Extremities
S61.231A,Extremities,-0.7810423498998363,-4.202668814495247,103,1,Extremities,-0.4855720920251593,-3.8422926291197053,29,1,1,1,Extremities,Extremities
S61.232A,Extremities,-1.2290846328462728,-4.202668814495247,42,1,Extremities,-0.4985922156007927,-3.8422926291197053,26,1,1,1,Extremities,Extremities
S61.233A,Extremities,-0.32097412239021555,-4.202668814495247,50,1,Extremities,-0.5067994500149007,-3.8422926291197053,27,1,1,1,Extremities,Extremities
S61.234A,Extremities,0.012762268809104818,-4.202668814495247,19,1,Extremities,-0.40528564802319894,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S61.235A,Extremities,0.4015901868870317,-4.202668814495247,42,3,Extremities,-0.47039755087013696,-3.8422926291197053,10,1,3,1,Extremities,Extremities
S61.236A,Extremities,-0.4498111196789012,-4.202668814495247,23,1,Extremities,-0.4765862741125774,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S61.237A,Extremities,-0.6039348081260237,-4.202668814495247,27,1,Extremities,-0.7385305147209751,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S61.238A,Extremities,-0.9585854343811454,-4.202668814495247,12,1,Extremities,-0.3905452158098653,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.239A,Extremities,0.28098190354626623,-4.202668814495247,68,2,Extremities,-0.5353323342084573,-3.8422926291197053,1,1,2,1,Extremities,Extremities
S61.240A,Extremities,0.7830098200689667,-4.202668814495247,22,4,Extremities,-0.4674913799153538,-3.8422926291197053,12,1,4,1,Extremities,Extremities
S61.241A,Extremities,-0.0038717874724112206,-4.202668814495247,62,1,Extremities,-0.49075925693576117,-3.8422926291197053,22,1,1,1,Extremities,Extremities
S61.242A,Extremities,-0.5529146435021045,-4.202668814495247,20,1,Extremities,-0.47253459260672115,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S61.243A,Extremities,-0.936372017359529,-4.202668814495247,27,1,Extremities,-0.5249677878272846,-3.8422926291197053,14,1,1,1,Extremities,Extremities
S61.244A,Extremities,-1.418380215449646,-4.202668814495247,15,1,Extremities,-0.5811618310842599,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S61.245A,Extremities,-1.2502224125860724,-4.202668814495247,16,1,Extremities,-0.5025758601630038,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S61.246A,Extremities,-0.5831845114793949,-4.202668814495247,12,1,Extremities,-0.22963343622557875,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S61.247A,Extremities,-0.6423541227517943,-4.202668814495247,10,1,Extremities,-0.08811815689692891,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S61.248A,Extremities,-0.6573441800289631,-4.202668814495247,3,1,Extremities,-0.3675319872947986,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S61.249A,Extremities,-0.5792318244982178,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.250A,Extremities,-0.5951356066881919,-4.202668814495247,67,1,Extremities,-0.4953913035547538,-3.8422926291197053,123,1,1,1,Extremities,Extremities
S61.251A,Extremities,-0.5601798387468737,-4.202668814495247,60,1,Extremities,-0.1664693788287415,-3.8422926291197053,90,1,1,1,Extremities,Extremities
S61.252A,Extremities,-0.5529051439758262,-4.202668814495247,50,1,Extremities,-0.4477760572201535,-3.8422926291197053,84,1,1,1,Extremities,Extremities
S61.253A,Extremities,-0.48480549556309216,-4.202668814495247,35,1,Extremities,-0.43984722830415385,-3.8422926291197053,57,1,1,1,Extremities,Extremities
S61.254A,Extremities,-0.5360361735571831,-4.202668814495247,29,1,Extremities,-0.4462232174405404,-3.8422926291197053,57,1,1,1,Extremities,Extremities
S61.255A,Extremities,-0.44223008625391996,-4.202668814495247,25,1,Extremities,-0.433677650026302,-3.8422926291197053,40,1,1,1,Extremities,Extremities
S61.256A,Extremities,-0.593131631515624,-4.202668814495247,21,1,Extremities,-0.40101086831609706,-3.8422926291197053,32,1,1,1,Extremities,Extremities
S61.257A,Extremities,-0.4614394482789191,-4.202668814495247,16,1,Extremities,-0.4332259302147721,-3.8422926291197053,28,1,1,1,Extremities,Extremities
S61.258A,Extremities,-0.5083566089650785,-4.202668814495247,6,1,Extremities,-0.40154023991320553,-3.8422926291197053,10,1,1,1,Extremities,Extremities
S61.259A,Extremities,-0.5477036737120348,-4.202668814495247,15,1,Extremities,-0.5919037075028013,-3.8422926291197053,11,1,1,1,Extremities,Extremities
S61.300A,Extremities,-0.5686496190176741,-4.202668814495247,44,1,Extremities,-0.4882711358468639,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S61.301A,Extremities,-0.48120106442415134,-4.202668814495247,36,1,Extremities,-0.3271398248005461,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S61.302A,Extremities,1.1194529023755546,-4.202668814495247,24,4,Extremities,-0.3982359631245568,-3.8422926291197053,8,1,4,1,Extremities,Extremities
S61.303A,Extremities,-0.6030287717202897,-4.202668814495247,36,1,Extremities,-0.22444258654407043,-3.8422926291197053,8,1,1,1,Extremities,Extremities
S61.304A,Extremities,-0.5629800531244213,-4.202668814495247,33,1,Extremities,-0.3478945571273238,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S61.305A,Extremities,-0.4158273647775617,-4.202668814495247,49,1,Extremities,-0.3640827540151938,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S61.306A,Extremities,-0.4924107330250479,-4.202668814495247,24,1,Extremities,-0.4118947548600604,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S61.307A,Extremities,-1.5275908624014658,-4.202668814495247,42,1,Extremities,-0.5207049908645481,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S61.308A,Extremities,-0.5449133222905447,-4.202668814495247,51,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S61.309A,Extremities,0.6828836829172602,-4.202668814495247,48,3,Extremities,-0.5034211298494549,-3.8422926291197053,3,1,3,1,Extremities,Extremities
